id,created_at,original_text,clean_text,polarity
1165742518803128320,Sun Aug 25 21:47:29 +0000 2019,"The cosplayer: ""See how I glitter"" https://t.co/SxbHkWnD5c",The cosplayer `` See I glitter '' https //t.co/SxbHkWnD5c,0.0
1165703038083796992,Sun Aug 25 19:10:36 +0000 2019,"Ok they announced a ""jedi training experience"" which I BELIEVE reflects that leaked patent from years ago for a lightsaber which could really visibly deflect lasers so I'm hype",Ok announced `` jedi training experience '' I BELIEVE reflects leaked patent years ago lightsaber could really visibly deflect lasers I 'm hype,0.35
1165701916132696064,Sun Aug 25 19:06:09 +0000 2019,YOU GO FIND THE SECRET BOILER ROOM AT THE HOTEL IN SOME OF THE MISSIONS https://t.co/cGHfJAXzaC,YOU GO FIND THE SECRET BOILER ROOM AT THE HOTEL IN SOME OF THE MISSIONS https //t.co/cGHfJAXzaC,-0.4
1165701713606500353,Sun Aug 25 19:05:20 +0000 2019,I LOVE that in the story of the Star Wars Hotel Kylo Ren is like... on a cruise ship,I LOVE story Star Wars Hotel Kylo Ren like ... cruise ship,0.5
1165700257683927040,Sun Aug 25 18:59:33 +0000 2019,"""You just tell the app Genie what you want and it... analyzes thousands of options to present a compromise that it thinks you will enjoy"" wow just like the real thing https://t.co/9P60j4rB02",`` You tell app Genie want ... analyzes thousands options present compromise thinks enjoy '' wow like real thing https //t.co/9P60j4rB02,0.175
1165698594743078912,Sun Aug 25 18:52:57 +0000 2019,EPCOT HAS A NEW THEME SONG AND IT'S LIT AND WRITTEN BY A WOMAN,EPCOT HAS A NEW THEME SONG AND IT 'S LIT AND WRITTEN BY A WOMAN,0.13636363636363635
1165697592816070657,Sun Aug 25 18:48:58 +0000 2019,MARY POPPINS RIDE?! https://t.co/Aqcxb3FaJL,MARY POPPINS RIDE https //t.co/Aqcxb3FaJL,0.0
1165694422081667072,Sun Aug 25 18:36:22 +0000 2019,I am #nervous that they opened the EPCOT panel with a list of things they AREN'T getting rid of and held for applause after each,I nervous opened EPCOT panel list things ARE N'T getting rid held applause,0.0
1165688567185563648,Sun Aug 25 18:13:06 +0000 2019,"They said Target brought a guest and I'm like ""IT'S THE DOG"" but then I was RIGHT https://t.co/wFmVXwPmZJ",They said Target brought guest I 'm like `` IT 'S THE DOG '' I RIGHT https //t.co/wFmVXwPmZJ,0.2857142857142857
1165687492969824256,Sun Aug 25 18:08:50 +0000 2019,"The vibe I'm getting from the Disney-store-inside-Target initiative is like a 5-year plan to close all Disney stores, am I wrong",The vibe I 'm getting Disney-store-inside-Target initiative like 5-year plan close Disney stores I wrong,-0.5
1165684294645235718,Sun Aug 25 17:56:07 +0000 2019,"The new parade is called Magic Happens and like they're going hard and I love it but can we also talk about the passive nothingness of the phrase ""Magic Happens"" sounds like a parody song of a Disney parade https://t.co/pmakp66w6M",The new parade called Magic Happens like 're going hard I love also talk passive nothingness phrase `` Magic Happens '' sounds like parody song Disney parade https //t.co/pmakp66w6M,0.12067099567099568
1165681599226081280,Sun Aug 25 17:45:25 +0000 2019,LIGHTSABER COMING THROUGH CEILING IN RIDE = PRACTICAL EFFECT? REAL LIGHTSABER???,LIGHTSABER COMING THROUGH CEILING IN RIDE PRACTICAL EFFECT REAL LIGHTSABER,0.2
1165679934980808705,Sun Aug 25 17:38:48 +0000 2019,Just give it to me straight doc https://t.co/MJnmEiiaSc,Just give straight doc https //t.co/MJnmEiiaSc,0.2
1165555801680830464,Sun Aug 25 09:25:32 +0000 2019,"Everybody in the comments negging this shirt for being a ""reylo shirt"" are actually revealing that they are reylos themselves because it's literally just the scene as it happened in the movie https://t.co/xdbU7XPklz",Everybody comments negging shirt `` reylo shirt '' actually revealing reylos 's literally scene happened movie https //t.co/xdbU7XPklz,0.0
1165553196258877440,Sun Aug 25 09:15:11 +0000 2019,Long day buddy https://t.co/DrUsYkJOd5,Long day buddy https //t.co/DrUsYkJOd5,-0.05
